,timestamp,equity
50,2024-01-17 16:00:00,691559.0220118772
51,2024-01-18 00:00:00,691527.7903527707
52,2024-01-18 08:00:00,691527.7903527707
53,2024-01-18 16:00:00,713777.1596472746
54,2024-01-19 00:00:00,713727.0981159863
55,2024-01-19 08:00:00,713727.0981159863
56,2024-01-19 16:00:00,749412.387175237
57,2024-01-20 00:00:00,749375.7532729222
58,2024-01-20 08:00:00,749375.7532729222
59,2024-01-20 16:00:00,775484.5667807839
60,2024-01-21 00:00:00,775453.7305315252
61,2024-01-21 08:00:00,775453.7305315252
62,2024-01-21 16:00:00,797415.3214350777
63,2024-01-22 00:00:00,797345.0802497573
64,2024-01-22 08:00:00,797345.0802497573
65,2024-01-22 16:00:00,847455.5395730942
66,2024-01-23 00:00:00,847415.7443199046
67,2024-01-23 08:00:00,847415.7443199046
68,2024-01-23 16:00:00,875776.4020602162
69,2024-01-24 00:00:00,875700.6320873396
70,2024-01-24 08:00:00,875700.6320873396
71,2024-01-24 16:00:00,929740.0750582836
72,2024-01-25 00:00:00,929691.4921664739
73,2024-01-25 08:00:00,929691.4921664739
74,2024-01-25 16:00:00,964313.7958620157
75,2024-01-26 00:00:00,964271.3135861442
76,2024-01-26 08:00:00,964271.3135861442
77,2024-01-26 16:00:00,994554.5204154743
78,2024-01-27 00:00:00,994521.264484912
79,2024-01-27 08:00:00,994521.264484912
80,2024-01-27 16:00:00,1018228.1811005176
81,2024-01-28 00:00:00,1018159.2929722825
82,2024-01-28 08:00:00,1018159.2929722825
83,2024-01-28 16:00:00,1067270.7420889153
84,2024-01-29 00:00:00,1067216.4848233187
85,2024-01-29 08:00:00,1067216.4848233187
86,2024-01-29 16:00:00,1105902.1572201801
87,2024-01-30 00:00:00,1105825.5034221136
88,2024-01-30 08:00:00,1105825.5034221136
89,2024-01-30 16:00:00,1160487.4443164999
90,2024-01-31 00:00:00,1160446.7576681948
91,2024-01-31 08:00:00,1160446.7576681948
92,2024-01-31 16:00:00,1189449.547247935
93,2024-02-01 00:00:00,1189425.0812194974
94,2024-02-01 08:00:00,1189425.0812194974
95,2024-02-01 16:00:00,1206862.439611542
96,2024-02-02 00:00:00,1206821.2983266704
97,2024-02-02 08:00:00,1206821.2983266704
98,2024-02-02 16:00:00,1236151.9503963476
99,2024-02-03 00:00:00,1236098.9961634048
100,2024-02-03 08:00:00,1236098.9961634048
101,2024-02-03 16:00:00,1273868.4353426015
102,2024-02-04 00:00:00,1273829.4235045724
103,2024-02-04 08:00:00,1273829.4235045724
104,2024-02-04 16:00:00,1301630.8901376827
105,2024-02-05 00:00:00,1301558.8001355233
106,2024-02-05 08:00:00,1301558.8001355233
107,2024-02-05 16:00:00,1352956.9337371471
108,2024-02-06 00:00:00,1352897.3840249565
109,2024-02-06 08:00:00,1352897.3840249565
110,2024-02-06 16:00:00,1395361.8101113911
111,2024-02-07 00:00:00,1395262.5360137024
112,2024-02-07 08:00:00,1395262.5360137024
113,2024-02-07 16:00:00,1466073.3708904197
114,2024-02-08 00:00:00,1466023.7004053702
115,2024-02-08 08:00:00,1466023.7004053702
116,2024-02-08 16:00:00,1501450.9010463802
117,2024-02-09 00:00:00,1501378.9841194681
118,2024-02-09 08:00:00,1501378.9841194681
119,2024-02-09 16:00:00,1552664.099303224
120,2024-02-10 00:00:00,1552625.659820792
121,2024-02-10 08:00:00,1552625.659820792
122,2024-02-10 16:00:00,1580028.137937338
123,2024-02-11 00:00:00,1579967.4807628996
124,2024-02-11 08:00:00,1579967.4807628996
125,2024-02-11 16:00:00,1623194.5537394108
126,2024-02-12 00:00:00,1623149.2343846143
127,2024-02-12 08:00:00,1623149.2343846143
128,2024-02-12 16:00:00,1655443.9416453575
129,2024-02-13 00:00:00,1655371.8720344207
130,2024-02-13 08:00:00,1655371.8720344207
131,2024-02-13 16:00:00,1706747.7426255578
132,2024-02-14 00:00:00,1706673.7042266016
133,2024-02-14 08:00:00,1706673.7042266016
134,2024-02-14 16:00:00,1759446.4331049714
135,2024-02-15 00:00:00,1759389.3817273993
136,2024-02-15 08:00:00,1759389.3817273993
137,2024-02-15 16:00:00,1800060.9934569823
138,2024-02-16 00:00:00,1800032.2358535624
139,2024-02-16 08:00:00,1800032.2358535624
140,2024-02-16 16:00:00,1820525.0788056876
141,2024-02-17 00:00:00,1820448.3376481025
142,2024-02-17 08:00:00,1820448.3376481025
143,2024-02-17 16:00:00,1875153.5854220048
144,2024-02-18 00:00:00,1875078.7851931078
145,2024-02-18 08:00:00,1875078.7851931078
146,2024-02-18 16:00:00,1928364.247305525
147,2024-02-19 00:00:00,1928287.2693220114
148,2024-02-19 08:00:00,1928287.2693220114
149,2024-02-19 16:00:00,1983163.4835432293
150,2024-02-20 00:00:00,1983089.6091953055
151,2024-02-20 08:00:00,1983089.6091953055
152,2024-02-20 16:00:00,2035751.5198851798
153,2024-02-21 00:00:00,2035681.6237160682
154,2024-02-21 08:00:00,2035681.6237160682
155,2024-02-21 16:00:00,2085496.0824364647
156,2024-02-22 00:00:00,2085407.8230049552
157,2024-02-22 08:00:00,2085407.8230049552
158,2024-02-22 16:00:00,2148351.785814756
159,2024-02-23 00:00:00,2148292.3650291897
160,2024-02-23 08:00:00,2148292.3650291897
161,2024-02-23 16:00:00,2190642.535810514
162,2024-02-24 00:00:00,2190582.879965833
163,2024-02-24 08:00:00,2190582.879965833
164,2024-02-24 16:00:00,2233111.289543634
165,2024-02-25 00:00:00,2233051.4529072735
166,2024-02-25 08:00:00,2233051.4529072735
167,2024-02-25 16:00:00,2275714.183014283
168,2024-02-26 00:00:00,2275651.0889211046
169,2024-02-26 08:00:00,2275651.0889211046
170,2024-02-26 16:00:00,2320645.7202592255
171,2024-02-27 00:00:00,2320580.5491534923
172,2024-02-27 08:00:00,2320580.5491534923
173,2024-02-27 16:00:00,2367031.437838429
174,2024-02-28 00:00:00,2366986.1128547904
175,2024-02-28 08:00:00,2366986.1128547904
176,2024-02-28 16:00:00,2399309.494307675
177,2024-02-29 00:00:00,2399236.5734841684
178,2024-02-29 08:00:00,2399236.5734841684
179,2024-02-29 16:00:00,2451253.1176401963
180,2024-03-01 00:00:00,2451188.861906463
181,2024-03-01 08:00:00,2451188.861906463
182,2024-03-01 16:00:00,2497010.9181940993
183,2024-03-02 00:00:00,2496939.217113092
184,2024-03-02 08:00:00,2496939.217113092
185,2024-03-02 16:00:00,2548062.8524026903
186,2024-03-03 00:00:00,2548007.1389031056
187,2024-03-03 08:00:00,2548007.1389031056
188,2024-03-03 16:00:00,2587731.2667729207
189,2024-03-04 00:00:00,2587675.252582259
190,2024-03-04 08:00:00,2587675.252582259
191,2024-03-04 16:00:00,2627604.634015959
192,2024-03-05 00:00:00,2627568.9007231216
193,2024-03-05 08:00:00,2627568.9007231216
194,2024-03-05 16:00:00,2653039.0993167106
195,2024-03-06 00:00:00,2653018.846764124
196,2024-03-06 08:00:00,2653018.846764124
197,2024-03-06 16:00:00,2667449.442239658
198,2024-03-07 00:00:00,2667385.0388297252
199,2024-03-07 08:00:00,2667385.0388297252
200,2024-03-07 16:00:00,2713279.497820381
201,2024-03-08 00:00:00,2713228.403836661
202,2024-03-08 08:00:00,2713228.403836661
203,2024-03-08 16:00:00,2749636.3233942576
204,2024-03-09 00:00:00,2749580.4335319307
205,2024-03-09 08:00:00,2749580.4335319307
206,2024-03-09 16:00:00,2789428.3878494543
207,2024-03-10 00:00:00,2789361.344888583
208,2024-03-10 08:00:00,2789361.344888583
209,2024-03-10 16:00:00,2837166.004703653
210,2024-03-11 00:00:00,2837085.6645558383
211,2024-03-11 08:00:00,2837085.6645558383
212,2024-03-11 16:00:00,2894389.8955792096
213,2024-03-12 00:00:00,2894326.3419162636
214,2024-03-12 08:00:00,2894326.3419162636
215,2024-03-12 16:00:00,2939665.3960552327
216,2024-03-13 00:00:00,2939588.115909018
217,2024-03-13 08:00:00,2939588.115909018
218,2024-03-13 16:00:00,2994686.881595778
219,2024-03-14 00:00:00,2994641.490995641
220,2024-03-14 08:00:00,2994641.490995641
221,2024-03-14 16:00:00,3026994.531686319
222,2024-03-15 00:00:00,3026945.0043294067
223,2024-03-15 08:00:00,3026945.0043294067
224,2024-03-15 16:00:00,3062254.8853412885
225,2024-03-16 00:00:00,3062182.2129219053
226,2024-03-16 08:00:00,3062182.2129219053
227,2024-03-16 16:00:00,3114019.7674899264
228,2024-03-17 00:00:00,3113982.5094985208
229,2024-03-17 08:00:00,3113982.5094985208
230,2024-03-17 16:00:00,3140551.671280472
231,2024-03-18 00:00:00,3140496.5192716112
232,2024-03-18 08:00:00,3140496.5192716112
233,2024-03-18 16:00:00,3179809.900898841
234,2024-03-19 00:00:00,3179753.654749641
235,2024-03-19 08:00:00,3179753.654749641
236,2024-03-19 16:00:00,3219867.710108467
237,2024-03-20 00:00:00,3219838.0508247204
238,2024-03-20 08:00:00,3219838.0508247204
239,2024-03-20 16:00:00,3240970.4484563926
240,2024-03-21 00:00:00,3240936.2248059413
241,2024-03-21 08:00:00,3240936.2248059413
242,2024-03-21 16:00:00,3265330.6283395244
243,2024-03-22 00:00:00,3265266.8106104853
244,2024-03-22 08:00:00,3265266.8106104853
245,2024-03-22 16:00:00,3310768.9409357985
246,2024-03-23 00:00:00,3310706.0184246637
247,2024-03-23 08:00:00,3310706.0184246637
248,2024-03-23 16:00:00,3355571.1956411665
249,2024-03-24 00:00:00,3355516.3407747564
250,2024-03-24 08:00:00,3355516.3407747564
251,2024-03-24 16:00:00,3394626.565649293
252,2024-03-25 00:00:00,3394536.875083095
253,2024-03-25 08:00:00,3394536.875083095
254,2024-03-25 16:00:00,3458509.9778147456
255,2024-03-26 00:00:00,3458434.6650634822
256,2024-03-26 08:00:00,3458434.6650634822
257,2024-03-26 16:00:00,3512120.657347697
258,2024-03-27 00:00:00,3512113.3906179047
259,2024-03-27 08:00:00,3512077.3350109463
260,2024-03-27 16:00:00,3517257.2832329758
261,2024-03-28 00:00:00,3542959.012485787
262,2024-03-28 08:00:00,3542918.0395615157
263,2024-03-28 16:00:00,3542918.0395615157
264,2024-03-29 00:00:00,3572125.69450042
265,2024-03-29 08:00:00,3572093.649283319
266,2024-03-29 16:00:00,3572093.649283319
267,2024-03-30 00:00:00,3594950.6197015643
268,2024-03-30 08:00:00,3594900.3938725665
269,2024-03-30 16:00:00,3594900.3938725665
270,2024-03-31 00:00:00,3630687.0978484657
271,2024-03-31 08:00:00,3630527.336195323
272,2024-03-31 16:00:00,3630527.336195323
273,2024-04-01 00:00:00,3744507.446724126
274,2024-04-01 08:00:00,3744371.8548547714
275,2024-04-01 16:00:00,3744371.8548547714
276,2024-04-02 00:00:00,3841230.254410653
277,2024-04-02 08:00:00,3841098.0320033683
278,2024-04-02 16:00:00,3841098.0320033683
279,2024-04-03 00:00:00,3935456.737725939
280,2024-04-03 08:00:00,3935323.469657471
281,2024-04-03 16:00:00,3935323.469657471
282,2024-04-04 00:00:00,4030442.124772867
283,2024-04-04 08:00:00,4030260.856946634
284,2024-04-04 16:00:00,4030260.856946634
285,2024-04-05 00:00:00,4159698.820255269
286,2024-04-05 08:00:00,4159542.540128852
287,2024-04-05 16:00:00,4159542.540128852
288,2024-04-06 00:00:00,4271049.542568194
289,2024-04-06 08:00:00,4270895.409583742
290,2024-04-06 16:00:00,4270895.409583742
291,2024-04-07 00:00:00,4380831.820250591
292,2024-04-07 08:00:00,4380676.571585504
293,2024-04-07 16:00:00,4380676.571585504
294,2024-04-08 00:00:00,4491474.679196267
295,2024-04-08 08:00:00,4491312.917089494
296,2024-04-08 16:00:00,4491312.917089494
297,2024-04-09 00:00:00,4606772.251131658
298,2024-04-09 08:00:00,4606610.756473796
299,2024-04-09 16:00:00,4606610.756473796
300,2024-04-10 00:00:00,4721840.959606869
301,2024-04-10 08:00:00,4721808.643824985
302,2024-04-10 16:00:00,4721808.643824985
303,2024-04-11 00:00:00,4744853.280065747
304,2024-04-11 08:00:00,4744809.157880719
305,2024-04-11 16:00:00,4744809.157880719
306,2024-04-12 00:00:00,4776250.556185796
307,2024-04-12 08:00:00,4776179.255228614
308,2024-04-12 16:00:00,4776179.255228614
309,2024-04-13 00:00:00,4827003.053722796
310,2024-04-13 08:00:00,4826943.400007064
311,2024-04-13 16:00:00,4826943.400007064
312,2024-04-14 00:00:00,4869521.268971847
313,2024-04-14 08:00:00,4869468.537034284
314,2024-04-14 16:00:00,4869468.537034284
315,2024-04-15 00:00:00,4907062.604321222
316,2024-04-15 08:00:00,4907019.003582281
317,2024-04-15 16:00:00,4907019.003582281
318,2024-04-16 00:00:00,4938091.130884974
319,2024-04-16 08:00:00,4938035.243264292
320,2024-04-16 16:00:00,4938035.243264292
321,2024-04-17 00:00:00,4977869.433678192
322,2024-04-17 08:00:00,4977817.390409908
323,2024-04-17 16:00:00,4977817.390409908
324,2024-04-18 00:00:00,5014904.165418623
325,2024-04-18 08:00:00,5014810.45451219
326,2024-04-18 16:00:00,5014810.45451219
327,2024-04-19 00:00:00,5081630.3232541075
328,2024-04-19 08:00:00,5081608.723161026
329,2024-04-19 16:00:00,5081608.723161026
330,2024-04-20 00:00:00,5096992.280779575
331,2024-04-20 08:00:00,5096957.087138094
332,2024-04-20 16:00:00,5096957.087138094
333,2024-04-21 00:00:00,5122033.858486436
334,2024-04-21 08:00:00,5122025.467195928
335,2024-04-21 16:00:00,5122000.295747041
336,2024-04-22 00:00:00,5127981.590913165
337,2024-04-22 08:00:00,5145928.486871421
338,2024-04-22 16:00:00,5145878.905065297
339,2024-04-23 00:00:00,5145878.905065297
340,2024-04-23 08:00:00,5181250.865990286
341,2024-04-23 16:00:00,5181180.687873212
342,2024-04-24 00:00:00,5181180.687873212
343,2024-04-24 08:00:00,5231209.318542374
344,2024-04-24 16:00:00,5231205.013266445
345,2024-04-25 00:00:00,5231169.368147269
346,2024-04-25 08:00:00,5234238.221568738
347,2024-04-25 16:00:00,5259641.718290481
348,2024-04-26 00:00:00,5259598.800342506
349,2024-04-26 08:00:00,5259598.800342506
350,2024-04-26 16:00:00,5290190.392437798
351,2024-04-27 00:00:00,5290122.215514929
352,2024-04-27 08:00:00,5290122.215514929
353,2024-04-27 16:00:00,5338726.583161386
354,2024-04-28 00:00:00,5338680.742866776
355,2024-04-28 08:00:00,5338680.742866776
356,2024-04-28 16:00:00,5371351.635544835
357,2024-04-29 00:00:00,5371270.088170192
358,2024-04-29 08:00:00,5371270.088170192
359,2024-04-29 16:00:00,5429425.359788262
360,2024-04-30 00:00:00,5429357.422890122
361,2024-04-30 08:00:00,5429357.422890122
362,2024-04-30 16:00:00,5477780.479206243
363,2024-05-01 00:00:00,5477728.363503936
364,2024-05-01 08:00:00,5477728.363503936
365,2024-05-01 16:00:00,5514903.4145974675
366,2024-05-02 00:00:00,5514832.005314636
367,2024-05-02 08:00:00,5514832.005314636
368,2024-05-02 16:00:00,5565761.664186035
369,2024-05-03 00:00:00,5565736.234077121
370,2024-05-03 08:00:00,5565736.234077121
371,2024-05-03 16:00:00,5583875.708095564
372,2024-05-04 00:00:00,5583822.058499539
373,2024-05-04 08:00:00,5583822.058499539
374,2024-05-04 16:00:00,5622054.770405403
375,2024-05-05 00:00:00,5622021.698785615
376,2024-05-05 08:00:00,5622021.698785615
377,2024-05-05 16:00:00,5645608.1182596
378,2024-05-06 00:00:00,5645547.588641401
379,2024-05-06 08:00:00,5645547.588641401
380,2024-05-06 16:00:00,5688694.368637259
381,2024-05-07 00:00:00,5688642.912299497
382,2024-05-07 08:00:00,5688642.912299497
383,2024-05-07 16:00:00,5725293.418687536
384,2024-05-08 00:00:00,5725231.544927404
385,2024-05-08 08:00:00,5725231.544927404
386,2024-05-08 16:00:00,5769351.996739981
387,2024-05-09 00:00:00,5769256.159188944
388,2024-05-09 08:00:00,5769256.159188944
389,2024-05-09 16:00:00,5837593.588250031
390,2024-05-10 00:00:00,5837569.621832228
391,2024-05-10 08:00:00,5837569.621832228
392,2024-05-10 16:00:00,5854661.173434254
393,2024-05-11 00:00:00,5854574.258687975
394,2024-05-11 08:00:00,5854574.258687975
395,2024-05-11 16:00:00,5916558.648703026
396,2024-05-12 00:00:00,5916488.862861985
397,2024-05-12 08:00:00,5916488.862861985
398,2024-05-12 16:00:00,5966243.865277134
399,2024-05-13 00:00:00,5966198.669837699
400,2024-05-13 08:00:00,5966198.669837699
401,2024-05-13 16:00:00,5998399.528001138
402,2024-05-14 00:00:00,5998328.902127988
403,2024-05-14 08:00:00,5998328.902127988
404,2024-05-14 16:00:00,6048686.603458372
405,2024-05-15 00:00:00,6048625.250214845
406,2024-05-15 08:00:00,6048625.250214845
407,2024-05-15 16:00:00,6092350.938593412
408,2024-05-16 00:00:00,6092281.868188479
409,2024-05-16 08:00:00,6092281.868188479
410,2024-05-16 16:00:00,6141518.314876301
411,2024-05-17 00:00:00,6141472.330457469
412,2024-05-17 08:00:00,6141472.330457469
413,2024-05-17 16:00:00,6174253.355892727
414,2024-05-18 00:00:00,6174162.982897816
415,2024-05-18 08:00:00,6174162.982897816
416,2024-05-18 16:00:00,6238603.715727805
417,2024-05-19 00:00:00,6238527.995212319
418,2024-05-19 08:00:00,6238527.995212319
419,2024-05-19 16:00:00,6292520.582037388
420,2024-05-20 00:00:00,6292499.907497981
421,2024-05-20 08:00:00,6292499.907497981
422,2024-05-20 16:00:00,6307244.670196815
423,2024-05-21 00:00:00,6307189.154025207
424,2024-05-21 08:00:00,6307189.154025207
425,2024-05-21 16:00:00,6346766.272592144
426,2024-05-22 00:00:00,6346730.437903583
427,2024-05-22 08:00:00,6346730.437903583
428,2024-05-22 16:00:00,6372266.172412178
429,2024-05-23 00:00:00,6372202.96560989
430,2024-05-23 08:00:00,6372202.96560989
431,2024-05-23 16:00:00,6417264.241375311
432,2024-05-24 00:00:00,6417199.9157293355
433,2024-05-24 08:00:00,6417199.9157293355
434,2024-05-24 16:00:00,6463041.738423572
435,2024-05-25 00:00:00,6462999.55396952
436,2024-05-25 08:00:00,6462999.55396952
437,2024-05-25 16:00:00,6493088.378715966
438,2024-05-26 00:00:00,6493029.308295699
439,2024-05-26 08:00:00,6493029.308295699
440,2024-05-26 16:00:00,6535147.737000217
441,2024-05-27 00:00:00,6535085.764459297
442,2024-05-27 08:00:00,6535085.764459297
443,2024-05-27 16:00:00,6579286.136195329
444,2024-05-28 00:00:00,6579230.028040834
445,2024-05-28 08:00:00,6579230.028040834
446,2024-05-28 16:00:00,6619224.069912615
447,2024-05-29 00:00:00,6619127.895930361
448,2024-05-29 08:00:00,6619127.895930361
449,2024-05-29 16:00:00,6687659.840260578
450,2024-05-30 00:00:00,6687601.721237973
451,2024-05-30 08:00:00,6687601.721237973
452,2024-05-30 16:00:00,6729052.881553275
453,2024-05-31 00:00:00,6728986.12119367
454,2024-05-31 08:00:00,6728986.12119367
455,2024-05-31 16:00:00,6776580.374733287
456,2024-06-01 00:00:00,6776493.617146519
457,2024-06-01 08:00:00,6776493.617146519
458,2024-06-01 16:00:00,6838332.130863982
459,2024-06-02 00:00:00,6838271.558925198
460,2024-06-02 08:00:00,6838271.558925198
461,2024-06-02 16:00:00,6881456.84634771
462,2024-06-03 00:00:00,6881403.996939107
463,2024-06-03 08:00:00,6881403.996939107
464,2024-06-03 16:00:00,6919083.629146783
465,2024-06-04 00:00:00,6919032.790129144
466,2024-06-04 08:00:00,6919032.790129144
467,2024-06-04 16:00:00,6955275.119747598
468,2024-06-05 00:00:00,6955245.62688187
469,2024-06-05 08:00:00,6955245.62688187
470,2024-06-05 16:00:00,6976269.371635357
471,2024-06-06 00:00:00,6976221.679600814
472,2024-06-06 08:00:00,6976221.679600814
473,2024-06-06 16:00:00,7010221.497290208
474,2024-06-07 00:00:00,7010162.771392223
475,2024-06-07 08:00:00,7010162.771392223
476,2024-06-07 16:00:00,7052021.551817758
477,2024-06-08 00:00:00,7051946.694784612
478,2024-06-08 08:00:00,7051946.694784612
479,2024-06-08 16:00:00,7105275.267704076
480,2024-06-09 00:00:00,7105216.902141816
481,2024-06-09 08:00:00,7105216.902141816
482,2024-06-09 16:00:00,7146811.053779631
483,2024-06-10 00:00:00,7146768.407148292
484,2024-06-10 08:00:00,7146768.407148292
485,2024-06-10 16:00:00,7177146.513451265
486,2024-06-11 00:00:00,7177082.423221764
487,2024-06-11 08:00:00,7177082.423221764
488,2024-06-11 16:00:00,7222797.701590415
489,2024-06-12 00:00:00,7222755.174423407
490,2024-06-12 08:00:00,7222755.174423407
491,2024-06-12 16:00:00,7253061.403367507
492,2024-06-13 00:00:00,7253045.41289249
493,2024-06-13 08:00:00,7253027.250929006
494,2024-06-13 16:00:00,7264414.668866902
495,2024-06-14 00:00:00,7277350.879418448
496,2024-06-14 08:00:00,7277322.736530466
497,2024-06-14 16:00:00,7277322.736530466
498,2024-06-15 00:00:00,7297377.953349671
499,2024-06-15 08:00:00,7297337.918117128
500,2024-06-15 16:00:00,7297337.918117128
501,2024-06-16 00:00:00,7325872.600734862
502,2024-06-16 08:00:00,7325830.1437878655
503,2024-06-16 16:00:00,7325830.1437878655
504,2024-06-17 00:00:00,7356073.404856637
505,2024-06-17 08:00:00,7356031.725819929
506,2024-06-17 16:00:00,7356031.725819929
507,2024-06-18 00:00:00,7385726.933525558
508,2024-06-18 08:00:00,7385677.710695326
509,2024-06-18 16:00:00,7385677.710695326
510,2024-06-19 00:00:00,7420760.121905567
511,2024-06-19 08:00:00,7420706.077552733
512,2024-06-19 16:00:00,7420706.077552733
513,2024-06-20 00:00:00,7459225.970280843
514,2024-06-20 08:00:00,7459194.652843202
515,2024-06-20 16:00:00,7459194.652843202
516,2024-06-21 00:00:00,7481501.104422891
517,2024-06-21 08:00:00,7481458.805575662
518,2024-06-21 16:00:00,7481458.805575662
519,2024-06-22 00:00:00,7511603.507435105
520,2024-06-22 08:00:00,7511562.34403912
521,2024-06-22 16:00:00,7511562.34403912
522,2024-06-23 00:00:00,7540920.26293626
523,2024-06-23 08:00:00,7540854.093071848
524,2024-06-23 16:00:00,7540854.093071848
525,2024-06-24 00:00:00,7588024.319516827
526,2024-06-24 08:00:00,7587958.472241902
527,2024-06-24 16:00:00,7587958.472241902
528,2024-06-25 00:00:00,7634894.129868911
529,2024-06-25 08:00:00,7634846.51013026
530,2024-06-25 16:00:00,7634846.51013026
531,2024-06-26 00:00:00,7668792.627818663
532,2024-06-26 08:00:00,7668712.220354613
533,2024-06-26 16:00:00,7668712.220354613
534,2024-06-27 00:00:00,7726017.631549033
535,2024-06-27 08:00:00,7725944.023992637
536,2024-06-27 16:00:00,7725944.023992637
537,2024-06-28 00:00:00,7778399.316222199
538,2024-06-28 08:00:00,7778357.837391588
539,2024-06-28 16:00:00,7778357.837391588
540,2024-06-29 00:00:00,7807929.505089383
541,2024-06-29 08:00:00,7807868.269426245
542,2024-06-29 16:00:00,7807868.269426245
543,2024-06-30 00:00:00,7851520.379595721
544,2024-06-30 08:00:00,7851464.475763954
545,2024-06-30 16:00:00,7851464.475763954
546,2024-07-01 00:00:00,7891308.902203094
547,2024-07-01 08:00:00,7891262.288720306
548,2024-07-01 16:00:00,7891262.288720306
549,2024-07-02 00:00:00,7924490.955677462
550,2024-07-02 08:00:00,7924428.723495136
551,2024-07-02 16:00:00,7924428.723495136
552,2024-07-03 00:00:00,7968816.621199997
553,2024-07-03 08:00:00,7968774.894456335
554,2024-07-03 16:00:00,7968774.894456335
555,2024-07-04 00:00:00,7998517.855191651
556,2024-07-04 08:00:00,7998465.243458599
557,2024-07-04 16:00:00,7998465.243458599
558,2024-07-05 00:00:00,8035969.893708386
559,2024-07-05 08:00:00,8035916.782943889
560,2024-07-05 16:00:00,8035916.782943889
561,2024-07-06 00:00:00,8073783.394035022
562,2024-07-06 08:00:00,8073735.034626185
563,2024-07-06 16:00:00,8073735.034626185
564,2024-07-07 00:00:00,8108181.239232859
565,2024-07-07 08:00:00,8108119.154543775
566,2024-07-07 16:00:00,8108119.154543775
567,2024-07-08 00:00:00,8152414.560282217
568,2024-07-08 08:00:00,8152383.260313832
569,2024-07-08 16:00:00,8152383.260313832
570,2024-07-09 00:00:00,8174691.179161469
571,2024-07-09 08:00:00,8174658.435933421
572,2024-07-09 16:00:00,8174658.435933421
573,2024-07-10 00:00:00,8198003.268971594
574,2024-07-10 08:00:00,8197937.436978912
575,2024-07-10 16:00:00,8197937.436978912
576,2024-07-11 00:00:00,8244923.209113571
577,2024-07-11 08:00:00,8244844.610462868
578,2024-07-11 16:00:00,8244844.610462868
579,2024-07-12 00:00:00,8300887.846661613
580,2024-07-12 08:00:00,8300811.242654387
581,2024-07-12 16:00:00,8300811.242654387
582,2024-07-13 00:00:00,8355427.9938208135
583,2024-07-13 08:00:00,8355344.17139691
584,2024-07-13 16:00:00,8355344.17139691
585,2024-07-14 00:00:00,8415126.75199057
586,2024-07-14 08:00:00,8415081.928417096
587,2024-07-14 16:00:00,8415081.928417096
588,2024-07-15 00:00:00,8447047.037216417
589,2024-07-15 08:00:00,8446988.78207222
590,2024-07-15 16:00:00,8446988.78207222
591,2024-07-16 00:00:00,8488549.424279315
592,2024-07-16 08:00:00,8488514.010173135
593,2024-07-16 16:00:00,8488514.010173135
594,2024-07-17 00:00:00,8513761.327848502
595,2024-07-17 08:00:00,8513716.821865855
596,2024-07-17 16:00:00,8513716.821865855
597,2024-07-18 00:00:00,8545443.306543795
598,2024-07-18 08:00:00,8545402.235402593
599,2024-07-18 16:00:00,8545402.235402593
600,2024-07-19 00:00:00,8574694.35363691
